0,1,2,3,4,label
0.689,0.074,0.068,0.205,0.093,0
0.654,0.055,0.031,0.342,0.162,0
0.735,0.055,0.028,0.282,0.22,0
0.705,0.056,0.032,0.337,0.21,0
0.685,0.076,0.046,0.447,0.169,0
0.712,0.058,0.03,0.327,0.216,0
0.688,0.072,0.04,0.46,0.208,0
0.649,0.073,0.043,0.443,0.177,0
0.645,0.063,0.037,0.378,0.159,0
0.66,0.083,0.049,0.497,0.136,0
0.703,0.056,0.03,0.325,0.292,0
0.729,0.054,0.03,0.313,0.249,0
0.681,0.055,0.029,0.284,0.307,0
0.742,0.053,0.028,0.244,0.187,0
0.747,0.047,0.024,0.222,0.185,0
0.7,0.038,0.016,0.132,0.151,0
0.722,0.086,0.048,0.487,0.15,0
0.655,0.058,0.032,0.335,0.118,0
0.667,0.063,0.035,0.364,0.178,0
0.748,0.052,0.026,0.223,0.179,0
0.722,0.062,0.032,0.341,0.383,0
0.705,0.077,0.044,0.466,0.21,0
0.709,0.058,0.03,0.322,0.283,0
0.719,0.054,0.03,0.279,0.248,0
0.709,0.057,0.031,0.321,0.214,0
0.734,0.045,0.025,0.204,0.163,0
0.628,0.056,0.03,0.298,0.193,0
0.707,0.056,0.031,0.285,0.164,0
0.765,0.047,0.031,0.213,0.141,0
0.589,0.068,0.043,0.36,0.128,0
0.77,0.058,0.03,0.274,0.145,0
0.695,0.063,0.038,0.361,0.237,0
0.632,0.064,0.037,0.356,0.236,0
0.698,0.063,0.037,0.334,0.206,0
0.691,0.056,0.033,0.313,0.21,0
0.659,0.065,0.037,0.394,0.234,0
0.765,0.061,0.035,0.334,0.17,0
0.711,0.057,0.031,0.309,0.213,0
0.718,0.05,0.029,0.231,0.155,0
0.681,0.06,0.032,0.325,0.226,0
0.625,0.062,0.034,0.35,0.175,0
0.724,0.044,0.025,0.19,0.155,0
0.691,0.046,0.024,0.204,0.217,0
0.666,0.066,0.045,0.278,0.183,0
0.731,0.061,0.043,0.227,0.198,0
0.603,0.065,0.043,0.329,0.129,0
0.707,0.059,0.033,0.279,0.34,0
0.762,0.049,0.027,0.202,0.152,0
0.665,0.079,0.063,0.226,0.122,0
0.766,0.066,0.045,0.28,0.194,0
0.676,0.074,0.044,0.471,0.247,0
0.681,0.074,0.044,0.368,0.227,0
0.661,0.045,0.024,0.173,0.25,0
0.707,0.049,0.027,0.271,0.209,0
0.666,0.063,0.04,0.368,0.256,0
0.675,0.059,0.035,0.263,0.238,0
0.709,0.055,0.03,0.279,0.208,0
0.73,0.072,0.047,0.324,0.189,0
0.707,0.066,0.047,0.23,0.221,0
0.728,0.037,0.025,0.104,0.096,0
0.699,0.041,0.024,0.123,0.118,0
0.636,0.082,0.056,0.316,0.131,0
0.715,0.048,0.025,0.218,0.251,0
0.654,0.077,0.058,0.258,0.179,0
0.671,0.063,0.036,0.326,0.197,0
0.708,0.045,0.025,0.2,0.157,0
0.76,0.076,0.06,0.235,0.17,0
0.734,0.06,0.037,0.29,0.174,0
0.701,0.043,0.027,0.138,0.173,0
0.685,0.063,0.037,0.305,0.216,0
0.717,0.057,0.031,0.318,0.176,0
0.651,0.064,0.037,0.343,0.197,0
0.707,0.04,0.017,0.133,0.085,0
0.716,0.047,0.022,0.196,0.12,0
0.475,0.146,0.094,0.293,0.345,0
0.729,0.078,0.055,0.078,0.162,0
0.736,0.081,0.074,0.15,0.241,0
0.688,0.12,0.1,0.164,0.104,0
0.717,0.148,0.125,0.262,0.175,0
0.684,0.211,0.148,0.224,0.119,0
0.773,0.136,0.102,0.218,0.346,0
0.659,0.217,0.18,0.231,0.309,0
0.624,0.179,0.147,0.286,0.759,0
0.667,0.096,0.055,0.084,0.251,0
0.693,0.085,0.066,0.225,0.175,0
0.704,0.129,0.107,0.166,0.163,0
0.714,0.132,0.118,0.18,0.154,0
0.642,0.166,0.15,0.242,0.218,0
0.615,0.233,0.216,0.268,0.18,0
0.721,0.193,0.166,0.19,0.525,0
0.714,0.127,0.104,0.123,0.067,0
0.73,0.202,0.188,0.279,0.393,0
0.666,0.074,0.047,0.309,0.134,0
0.648,0.082,0.063,0.37,0.152,0
0.717,0.088,0.076,0.322,0.305,0
0.74,0.074,0.051,0.295,0.233,0
0.678,0.173,0.159,0.24,0.356,0
0.69,0.189,0.116,0.193,0.045,0
0.785,0.063,0.038,0.327,0.173,0
0.673,0.123,0.141,0.422,0.38,0
0.649,0.141,0.177,0.462,0.386,0
0.737,0.14,0.102,0.136,0.245,0
0.689,0.2,0.137,0.206,0.121,0
0.685,0.089,0.068,0.211,0.196,0
0.663,0.226,0.163,0.235,0.066,0
0.667,0.114,0.132,0.431,0.194,0
0.618,0.061,0.04,0.317,0.242,0
0.806,0.059,0.039,0.287,0.132,0
0.736,0.074,0.052,0.311,0.187,0
0.7,0.125,0.107,0.157,0.132,0
0.636,0.082,0.051,0.373,0.235,0
0.67,0.066,0.04,0.35,0.201,0
0.705,0.107,0.106,0.362,0.398,0
0.691,0.073,0.05,0.278,0.178,0
0.712,0.076,0.05,0.31,0.263,0
0.839,0.082,0.054,0.229,0.135,0
0.58,0.078,0.041,0.225,0.236,0
0.716,0.07,0.052,0.243,0.181,0
0.639,0.073,0.045,0.33,0.225,0
0.728,0.072,0.045,0.331,0.145,0
0.734,0.085,0.065,0.22,0.147,0
0.658,0.07,0.039,0.327,0.131,0
0.719,0.07,0.046,0.268,0.204,0
0.609,0.076,0.056,0.341,0.172,0
0.658,0.069,0.05,0.344,0.17,0
0.728,0.065,0.042,0.334,0.119,0
0.665,0.072,0.047,0.306,0.187,0
0.673,0.076,0.067,0.225,0.155,0
0.776,0.072,0.063,0.192,0.163,0
0.792,0.068,0.051,0.229,0.161,0
0.641,0.083,0.065,0.274,0.155,0
0.666,0.075,0.042,0.342,0.108,0
0.664,0.074,0.05,0.285,0.14,0
0.727,0.074,0.057,0.228,0.244,0
0.685,0.066,0.041,0.341,0.152,0
0.739,0.076,0.054,0.243,0.287,0
0.647,0.068,0.041,0.348,0.176,0
0.726,0.064,0.042,0.315,0.161,0
0.769,0.066,0.05,0.221,0.193,0
0.684,0.069,0.041,0.323,0.136,0
0.668,0.063,0.038,0.339,0.167,0
0.708,0.07,0.047,0.271,0.214,0
0.612,0.072,0.047,0.317,0.186,0
0.704,0.064,0.036,0.388,0.196,0
0.736,0.06,0.034,0.351,0.157,0
0.696,0.081,0.062,0.268,0.286,0
0.667,0.073,0.067,0.176,0.103,0
0.716,0.057,0.035,0.092,0.133,0
0.559,0.065,0.037,0.268,0.154,0
0.686,0.061,0.052,0.121,0.187,0
0.687,0.166,0.098,0.178,0.055,0
0.686,0.063,0.05,0.071,0.092,0
0.684,0.063,0.043,0.218,0.294,0
0.715,0.042,0.025,0.087,0.141,0
0.679,0.123,0.098,0.172,0.258,0
0.72,0.041,0.025,0.028,0.064,0
0.711,0.05,0.032,0.142,0.321,0
0.735,0.134,0.121,0.174,0.263,0
0.475,0.173,0.133,0.187,0.182,0
0.55,0.121,0.13,0.207,0.082,0
0.693,0.082,0.076,0.096,0.127,0
0.755,0.202,0.133,0.177,0.267,0
0.702,0.217,0.143,0.211,0.116,0
0.649,0.235,0.165,0.236,0.098,0
0.686,0.06,0.041,0.218,0.211,0
0.76,0.186,0.148,0.225,0.514,0
0.692,0.189,0.185,0.328,0.128,0
0.7,0.201,0.166,0.259,0.222,0
0.76,0.059,0.043,0.16,0.185,0
0.673,0.182,0.229,0.397,0.157,0
0.728,0.167,0.182,0.316,0.235,0
0.665,0.166,0.193,0.398,0.233,0
0.72,0.157,0.176,0.356,0.506,0
0.783,0.147,0.153,0.252,0.288,0
0.634,0.193,0.25,0.461,0.132,0
0.68,0.201,0.212,0.291,0.667,0
0.67,0.201,0.206,0.349,0.271,0
0.685,0.213,0.269,0.449,0.199,0
0.707,0.089,0.096,0.157,0.185,0
0.731,0.057,0.035,0.157,0.157,0
0.655,0.223,0.303,0.47,0.267,0
0.684,0.179,0.232,0.409,0.357,0
0.718,0.133,0.154,0.326,0.249,0
0.66,0.074,0.052,0.308,0.245,0
0.733,0.053,0.032,0.076,0.077,0
0.736,0.07,0.051,0.25,0.212,0
0.579,0.192,0.238,0.434,0.293,0
0.665,0.197,0.221,0.343,0.103,0
0.706,0.239,0.299,0.425,0.546,0
0.7,0.061,0.045,0.185,0.302,0
0.753,0.258,0.334,0.466,0.36,0
0.58,0.263,0.338,0.47,0.53,0
0.75,0.064,0.054,0.106,0.095,0
0.703,0.142,0.131,0.167,0.216,0
0.54,0.234,0.294,0.454,0.6,0
0.583,0.137,0.159,0.331,0.497,0
0.692,0.09,0.078,0.187,0.137,0
0.734,0.065,0.042,0.279,0.185,0
0.512,0.286,0.336,0.429,0.631,0
0.692,0.191,0.207,0.307,0.314,0
0.886,0.284,0.355,0.458,0.511,0
0.661,0.287,0.403,0.584,0.413,0
0.662,0.068,0.044,0.259,0.243,0
0.706,0.242,0.299,0.447,0.5,0
0.671,0.259,0.359,0.544,0.177,0
0.731,0.124,0.143,0.265,0.295,0
0.689,0.083,0.063,0.361,0.141,0
0.723,0.071,0.047,0.271,0.221,0
0.707,0.084,0.063,0.421,0.152,0
0.69,0.201,0.263,0.416,0.307,0
0.62,0.115,0.133,0.25,0.412,0
0.624,0.064,0.044,0.31,0.182,0
0.683,0.139,0.149,0.247,0.246,0
0.716,0.092,0.076,0.162,0.14,0
0.69,0.083,0.059,0.236,0.259,0
0.768,0.073,0.062,0.168,0.14,0
0.665,0.077,0.051,0.394,0.326,0
0.725,0.069,0.041,0.302,0.139,0
0.748,0.083,0.071,0.212,0.124,0
0.676,0.12,0.102,0.14,0.141,0
0.632,0.069,0.041,0.321,0.134,0
0.668,0.077,0.065,0.251,0.195,0
0.723,0.081,0.072,0.234,0.11,0
0.61,0.066,0.042,0.304,0.194,0
0.787,0.071,0.055,0.195,0.119,0
0.696,0.073,0.05,0.307,0.195,0
0.768,0.061,0.035,0.298,0.184,0
0.712,0.066,0.051,0.109,0.266,0
0.65,0.102,0.099,0.187,0.22,0
0.692,0.078,0.055,0.154,0.254,0
0.676,0.114,0.104,0.21,0.194,0
0.692,0.092,0.083,0.243,0.104,0
0.706,0.051,0.026,0.244,0.266,0
0.579,0.095,0.102,0.189,0.153,0
0.739,0.104,0.099,0.152,0.45,0
0.71,0.052,0.032,0.058,0.147,0
0.671,0.079,0.064,0.197,0.359,0
0.655,0.11,0.102,0.275,0.145,0
0.662,0.121,0.122,0.162,0.64,0
0.482,0.131,0.133,0.181,0.467,0
0.656,0.071,0.048,0.376,0.338,0
0.728,0.082,0.069,0.283,0.171,0
0.702,0.091,0.093,0.181,0.122,0
0.712,0.058,0.048,0.085,0.169,0
0.661,0.071,0.048,0.306,0.156,0
0.692,0.036,0.025,0.105,0.236,0
0.664,0.057,0.032,0.32,0.293,0
0.644,0.048,0.024,0.165,0.199,0
0.677,0.063,0.044,0.22,0.322,0
0.695,0.039,0.02,0.113,0.102,0
0.67,0.077,0.046,0.369,0.184,0
0.729,0.064,0.042,0.241,0.241,0
0.731,0.075,0.043,0.345,0.169,0
0.69,0.069,0.042,0.317,0.263,0
0.685,0.073,0.042,0.359,0.262,0
0.71,0.072,0.046,0.346,0.21,0
0.678,0.08,0.056,0.432,0.184,0
0.696,0.094,0.074,0.433,0.258,0
0.672,0.082,0.051,0.508,0.21,0
0.645,0.145,0.161,0.484,0.294,0
0.693,0.144,0.164,0.462,0.216,0
0.642,0.165,0.18,0.449,0.272,0
0.689,0.191,0.235,0.415,0.145,0
0.711,0.118,0.106,0.434,0.111,0
0.658,0.205,0.274,0.473,0.272,0
0.701,0.119,0.124,0.336,0.171,0
0.703,0.197,0.246,0.417,0.225,0
0.688,0.174,0.193,0.387,0.236,0
0.7,0.136,0.141,0.383,0.171,0
0.661,0.217,0.283,0.457,0.16,0
0.678,0.111,0.095,0.421,0.321,0
0.698,0.152,0.173,0.393,0.278,0
0.765,0.131,0.134,0.394,0.271,0
0.623,0.141,0.152,0.399,0.192,0
0.695,0.144,0.149,0.305,0.156,0
0.697,0.099,0.09,0.281,0.151,0
0.732,0.091,0.086,0.251,0.174,0
0.691,0.142,0.144,0.347,0.241,0
0.688,0.085,0.059,0.303,0.132,0
0.727,0.123,0.124,0.305,0.134,0
0.705,0.137,0.151,0.373,0.204,0
0.64,0.158,0.178,0.416,0.288,0
0.708,0.158,0.188,0.439,0.2,0
0.687,0.096,0.087,0.327,0.15,0
0.605,0.144,0.151,0.365,0.532,0
0.672,0.204,0.257,0.439,0.199,0
0.729,0.153,0.135,0.316,0.396,0
0.757,0.111,0.068,0.197,0.092,0
0.684,0.128,0.115,0.334,0.306,0
0.724,0.076,0.058,0.258,0.192,0
0.729,0.192,0.243,0.387,0.194,0
0.704,0.216,0.29,0.452,0.18,0
0.649,0.15,0.162,0.456,0.369,0
0.662,0.215,0.281,0.5,0.29,0
0.707,0.068,0.038,0.318,0.228,0
0.75,0.055,0.038,0.247,0.21,0
0.724,0.105,0.091,0.443,0.209,0
0.671,0.072,0.041,0.41,0.195,0
0.706,0.193,0.241,0.501,0.569,0
0.729,0.091,0.087,0.36,0.242,0
0.676,0.074,0.047,0.259,0.48,0
0.684,0.077,0.051,0.332,0.184,0
0.698,0.175,0.162,0.168,0.127,0
0.661,0.435,0.396,0.409,0.105,0
0.528,0.217,0.187,0.193,0.662,0
0.641,0.229,0.192,0.198,0.667,0
0.636,0.484,0.445,0.455,0.134,0
0.513,0.246,0.205,0.205,1.0,0
0.741,0.263,0.225,0.228,0.497,0
0.648,0.064,0.035,0.392,0.182,0
0.742,0.053,0.025,0.147,0.09,0
0.717,0.05,0.026,0.253,0.272,0
0.721,0.043,0.02,0.167,0.156,0
0.657,0.053,0.027,0.259,0.235,0
0.637,0.087,0.05,0.509,0.144,0
0.659,0.06,0.03,0.316,0.248,0
0.703,0.085,0.05,0.482,0.17,0
0.737,0.049,0.024,0.222,0.219,0
0.67,0.074,0.041,0.434,0.197,0
0.744,0.06,0.028,0.286,0.235,0
0.704,0.065,0.035,0.334,0.297,0
0.693,0.077,0.042,0.425,0.238,0
0.718,0.066,0.034,0.363,0.23,0
0.636,0.082,0.047,0.48,0.113,0
0.652,0.071,0.041,0.399,0.182,0
0.759,0.067,0.039,0.374,0.167,0
0.698,0.076,0.066,0.198,0.208,0
0.688,0.086,0.085,0.153,0.125,0
0.651,0.071,0.042,0.31,0.126,0
0.704,0.072,0.041,0.375,0.119,0
0.836,0.066,0.037,0.373,0.144,0
0.625,0.073,0.043,0.413,0.193,0
0.668,0.071,0.042,0.431,0.191,0
0.692,0.069,0.04,0.382,0.246,0
0.808,0.065,0.037,0.404,0.177,0
0.724,0.07,0.043,0.322,0.189,0
0.838,0.074,0.046,0.416,0.126,0
0.629,0.078,0.048,0.411,0.161,0
0.742,0.07,0.042,0.39,0.214,0
0.779,0.069,0.036,0.344,0.189,0
0.647,0.083,0.054,0.381,0.214,0
0.704,0.067,0.044,0.293,0.221,0
0.686,0.072,0.044,0.345,0.177,0
0.816,0.073,0.043,0.43,0.168,0
0.676,0.063,0.039,0.291,0.216,0
0.72,0.048,0.029,0.184,0.219,0
0.75,0.071,0.041,0.4,0.201,0
0.753,0.054,0.035,0.241,0.195,0
0.679,0.053,0.03,0.286,0.236,0
0.606,0.069,0.043,0.41,0.18,0
0.71,0.055,0.029,0.289,0.263,0
0.72,0.069,0.035,0.333,0.288,0
0.739,0.055,0.027,0.259,0.195,0
0.686,0.061,0.034,0.412,0.195,0
0.714,0.046,0.019,0.164,0.147,0
0.739,0.052,0.029,0.272,0.166,0
0.655,0.071,0.041,0.433,0.193,0
0.726,0.061,0.031,0.38,0.395,0
0.676,0.065,0.037,0.356,0.215,0
0.647,0.069,0.038,0.501,0.212,0
0.6,0.075,0.041,0.467,0.181,0
0.677,0.07,0.038,0.435,0.24,0
0.726,0.051,0.029,0.324,0.167,0
0.689,0.066,0.037,0.359,0.187,0
0.733,0.068,0.04,0.339,0.196,0
0.752,0.06,0.035,0.318,0.19,0
0.75,0.062,0.036,0.315,0.199,0
0.737,0.06,0.034,0.307,0.308,0
0.678,0.056,0.032,0.294,0.275,0
0.728,0.061,0.036,0.37,0.175,0
0.71,0.047,0.024,0.21,0.234,0
0.702,0.036,0.017,0.104,0.166,0
0.682,0.049,0.03,0.244,0.166,0
0.699,0.04,0.02,0.145,0.188,0
0.725,0.038,0.017,0.109,0.096,0
0.7,0.048,0.029,0.15,0.192,0
0.71,0.051,0.028,0.205,0.308,0
0.669,0.098,0.105,0.177,0.165,0
0.69,0.053,0.027,0.189,0.201,0
0.707,0.047,0.024,0.189,0.274,0
0.543,0.046,0.022,0.165,0.128,0
0.72,0.044,0.022,0.135,0.153,0
0.643,0.037,0.019,0.084,0.203,0
0.698,0.051,0.031,0.309,0.186,0
0.661,0.065,0.038,0.424,0.205,0
0.696,0.051,0.029,0.271,0.168,0
0.692,0.036,0.02,0.154,0.199,0
0.63,0.055,0.029,0.316,0.219,0
0.689,0.043,0.021,0.234,0.241,0
0.612,0.052,0.027,0.198,0.199,0
0.673,0.056,0.031,0.335,0.198,0
0.646,0.047,0.023,0.31,0.183,0
0.697,0.045,0.025,0.217,0.285,0
0.7,0.05,0.027,0.24,0.344,0
0.707,0.035,0.015,0.073,0.069,0
0.705,0.038,0.018,0.17,0.176,0
0.718,0.048,0.026,0.172,0.177,0
0.699,0.035,0.016,0.107,0.101,0
0.683,0.054,0.029,0.201,0.197,0
0.758,0.048,0.022,0.296,0.163,0
0.755,0.038,0.018,0.126,0.098,0
0.725,0.05,0.027,0.206,0.165,0
0.67,0.042,0.019,0.238,0.214,0
0.634,0.047,0.025,0.297,0.161,0
0.705,0.04,0.019,0.158,0.171,0
0.712,0.046,0.021,0.153,0.137,0
0.696,0.045,0.022,0.275,0.192,0
0.73,0.04,0.018,0.213,0.184,0
0.637,0.051,0.025,0.254,0.257,0
0.732,0.046,0.022,0.166,0.201,0
0.656,0.05,0.027,0.39,0.178,0
0.718,0.042,0.026,0.281,0.12,0
0.709,0.045,0.021,0.289,0.293,0
0.707,0.034,0.014,0.124,0.094,0
0.667,0.043,0.019,0.251,0.314,0
0.773,0.039,0.016,0.188,0.082,0
0.631,0.049,0.027,0.257,0.181,0
0.681,0.043,0.02,0.227,0.289,0
0.723,0.047,0.025,0.337,0.212,0
0.715,0.047,0.024,0.278,0.343,0
0.763,0.046,0.025,0.298,0.144,0
0.667,0.053,0.028,0.371,0.19,0
0.721,0.035,0.018,0.193,0.13,0
0.684,0.049,0.027,0.326,0.219,0
0.691,0.12,0.111,0.36,0.237,0
0.593,0.053,0.03,0.233,0.127,0
0.766,0.049,0.026,0.148,0.097,0
0.709,0.105,0.085,0.283,0.15,0
0.733,0.048,0.029,0.089,0.164,0
0.592,0.145,0.134,0.256,0.213,0
0.685,0.105,0.087,0.144,0.289,0
0.685,0.144,0.138,0.256,0.228,0
0.653,0.058,0.032,0.242,0.185,0
0.759,0.068,0.045,0.111,0.125,0
0.707,0.051,0.027,0.196,0.163,0
0.719,0.122,0.101,0.148,0.101,0
0.722,0.042,0.022,0.165,0.173,0
0.659,0.062,0.037,0.325,0.27,0
0.708,0.097,0.076,0.189,0.205,0
0.661,0.066,0.041,0.247,0.167,0
0.776,0.052,0.033,0.29,0.151,0
0.731,0.033,0.02,0.084,0.062,0
0.655,0.052,0.028,0.235,0.196,0
0.659,0.057,0.03,0.166,0.241,0
0.771,0.081,0.061,0.17,0.254,0
0.68,0.134,0.112,0.222,0.449,0
0.655,0.214,0.177,0.315,0.117,0
0.709,0.125,0.097,0.264,0.22,0
0.615,0.24,0.206,0.29,0.291,0
0.762,0.048,0.026,0.241,0.158,0
0.609,0.05,0.028,0.21,0.169,0
0.684,0.051,0.028,0.282,0.214,0
0.721,0.201,0.159,0.273,0.248,0
0.679,0.057,0.031,0.39,0.182,0
0.683,0.255,0.204,0.233,0.098,0
0.657,0.051,0.045,0.218,0.132,1
0.681,0.049,0.042,0.177,0.107,1
0.735,0.047,0.043,0.259,0.144,1
0.698,0.035,0.027,0.127,0.096,1
0.739,0.046,0.04,0.296,0.112,1
0.646,0.063,0.057,0.346,0.186,1
0.739,0.039,0.029,0.147,0.083,1
0.661,0.063,0.062,0.337,0.146,1
0.715,0.067,0.061,0.316,0.076,1
0.734,0.054,0.043,0.336,0.179,1
0.716,0.052,0.042,0.262,0.146,1
0.743,0.049,0.039,0.237,0.106,1
0.669,0.065,0.059,0.256,0.157,1
0.62,0.055,0.051,0.261,0.187,1
0.731,0.043,0.042,0.22,0.112,1
0.715,0.056,0.048,0.299,0.124,1
0.697,0.049,0.043,0.189,0.153,1
0.664,0.048,0.046,0.167,0.096,1
0.58,0.06,0.058,0.195,0.121,1
0.806,0.059,0.047,0.26,0.149,1
0.741,0.043,0.042,0.163,0.082,1
0.736,0.063,0.059,0.231,0.112,1
0.701,0.041,0.028,0.139,0.108,1
0.783,0.031,0.018,0.208,0.069,1
0.77,0.027,0.011,0.103,0.043,1
0.764,0.042,0.025,0.314,0.152,1
0.723,0.061,0.053,0.326,0.127,1
0.664,0.033,0.027,0.087,0.09,1
0.74,0.048,0.035,0.243,0.103,1
0.652,0.037,0.028,0.094,0.079,1
0.68,0.036,0.025,0.08,0.13,1
0.69,0.036,0.022,0.181,0.071,1
0.737,0.043,0.035,0.122,0.092,1
0.778,0.038,0.025,0.102,0.072,1
0.68,0.037,0.028,0.103,0.063,1
0.714,0.034,0.021,0.169,0.135,1
0.73,0.028,0.018,0.111,0.091,1
0.653,0.066,0.067,0.334,0.162,1
0.673,0.058,0.051,0.34,0.191,1
0.642,0.057,0.052,0.276,0.142,1
0.756,0.049,0.044,0.238,0.128,1
0.647,0.047,0.043,0.227,0.214,1
0.731,0.038,0.029,0.099,0.115,1
0.642,0.069,0.068,0.301,0.118,1
0.738,0.068,0.064,0.331,0.141,1
0.673,0.052,0.045,0.231,0.117,1
0.699,0.047,0.044,0.21,0.137,1
0.653,0.048,0.044,0.15,0.14,1
0.652,0.062,0.052,0.335,0.175,1
0.722,0.056,0.049,0.276,0.17,1
0.675,0.061,0.054,0.28,0.138,1
0.677,0.06,0.068,0.269,0.156,1
0.709,0.039,0.034,0.154,0.139,1
0.67,0.049,0.053,0.156,0.101,1
0.722,0.049,0.048,0.19,0.148,1
0.697,0.049,0.045,0.218,0.174,1
0.667,0.045,0.051,0.157,0.185,1
0.69,0.052,0.051,0.21,0.149,1
0.7,0.054,0.058,0.215,0.159,1
0.692,0.05,0.051,0.201,0.132,1
0.702,0.048,0.045,0.232,0.154,1
0.744,0.054,0.044,0.249,0.138,1
0.704,0.049,0.044,0.226,0.136,1
0.718,0.053,0.043,0.317,0.233,1
0.669,0.058,0.056,0.273,0.17,1
0.723,0.047,0.041,0.157,0.119,1
0.705,0.041,0.039,0.16,0.121,1
0.68,0.046,0.045,0.207,0.119,1
0.706,0.052,0.048,0.25,0.17,1
0.772,0.047,0.05,0.184,0.097,1
0.694,0.042,0.039,0.197,0.126,1
0.644,0.058,0.054,0.236,0.117,1
0.756,0.056,0.049,0.221,0.117,1
0.733,0.054,0.049,0.231,0.134,1
0.599,0.038,0.021,0.109,0.103,0
0.711,0.055,0.03,0.262,0.136,0
0.717,0.039,0.023,0.221,0.085,0
0.771,0.037,0.02,0.173,0.116,0
0.67,0.051,0.023,0.213,0.114,0
0.588,0.05,0.021,0.26,0.147,0
0.765,0.041,0.022,0.245,0.193,0
0.67,0.048,0.038,0.197,0.147,0
0.641,0.043,0.023,0.227,0.158,0
0.715,0.08,0.075,0.278,0.118,0
0.724,0.082,0.078,0.287,0.15,0
0.724,0.082,0.078,0.287,0.15,0
0.73,0.036,0.022,0.199,0.126,0
0.744,0.056,0.042,0.326,0.109,0
0.786,0.04,0.017,0.253,0.131,0
0.745,0.046,0.023,0.184,0.158,0
0.632,0.06,0.034,0.332,0.16,0
0.661,0.042,0.027,0.135,0.09,0
0.677,0.059,0.031,0.365,0.141,0
0.761,0.066,0.036,0.46,0.176,0
0.541,0.072,0.043,0.369,0.221,0
0.78,0.045,0.023,0.213,0.149,0
0.63,0.076,0.045,0.403,0.106,0
0.69,0.031,0.013,0.109,0.178,0
0.634,0.039,0.017,0.217,0.242,0
0.695,0.049,0.04,0.201,0.123,0
0.66,0.045,0.023,0.184,0.181,0
0.72,0.032,0.014,0.095,0.067,0
0.619,0.035,0.018,0.081,0.054,0
0.774,0.06,0.033,0.462,0.234,0
0.718,0.053,0.028,0.337,0.174,0
0.72,0.073,0.047,0.409,0.151,0
0.756,0.05,0.034,0.17,0.178,0
0.746,0.042,0.02,0.167,0.125,0
0.618,0.055,0.036,0.275,0.106,0
0.633,0.039,0.02,0.171,0.124,0
0.704,0.031,0.01,0.092,0.122,0
0.736,0.055,0.027,0.362,0.194,0
0.63,0.051,0.025,0.206,0.147,0
0.622,0.057,0.032,0.278,0.165,0
0.758,0.038,0.018,0.185,0.099,0
0.67,0.043,0.018,0.151,0.122,0
0.779,0.039,0.017,0.184,0.104,0
0.615,0.063,0.034,0.511,0.191,0
0.752,0.037,0.016,0.187,0.14,0
0.59,0.047,0.037,0.11,0.131,0
0.705,0.042,0.019,0.12,0.163,0
0.747,0.033,0.016,0.12,0.086,0
0.786,0.048,0.024,0.235,0.147,0
0.725,0.059,0.03,0.391,0.144,0
0.625,0.059,0.03,0.546,0.134,0
0.747,0.062,0.033,0.413,0.143,0
0.687,0.054,0.029,0.279,0.095,0
0.707,0.03,0.014,0.065,0.071,0
0.645,0.034,0.019,0.088,0.094,0
0.664,0.04,0.022,0.262,0.097,0
0.621,0.049,0.026,0.325,0.238,0
0.61,0.063,0.036,0.341,0.128,0
0.599,0.053,0.028,0.417,0.17,0
0.694,0.053,0.027,0.271,0.12,0
0.62,0.052,0.031,0.398,0.207,0
0.667,0.045,0.022,0.236,0.189,0
0.66,0.063,0.032,0.427,0.148,0
0.73,0.047,0.023,0.306,0.189,0
0.749,0.04,0.016,0.141,0.112,0
0.648,0.032,0.015,0.096,0.087,0
0.772,0.035,0.014,0.094,0.12,0
0.691,0.045,0.029,0.166,0.069,0
0.645,0.024,0.013,0.091,0.107,0
0.705,0.063,0.034,0.389,0.167,0
0.687,0.033,0.018,0.198,0.079,0
0.672,0.034,0.021,0.128,0.095,0
0.688,0.04,0.019,0.181,0.104,0
0.73,0.034,0.017,0.126,0.084,0
0.551,0.042,0.02,0.154,0.152,0
0.704,0.053,0.03,0.416,0.117,0
0.631,0.04,0.017,0.175,0.194,0
0.783,0.043,0.019,0.177,0.116,0
0.631,0.05,0.022,0.308,0.141,0
0.693,0.052,0.031,0.221,0.103,0
0.626,0.04,0.02,0.286,0.131,0
0.672,0.05,0.024,0.24,0.065,0
0.683,0.037,0.017,0.156,0.139,0
0.77,0.035,0.018,0.148,0.117,0
0.58,0.047,0.025,0.346,0.107,0
0.765,0.046,0.02,0.297,0.164,0
0.667,0.054,0.028,0.234,0.153,0
0.605,0.041,0.017,0.238,0.12,0
0.737,0.055,0.026,0.292,0.183,0
0.729,0.025,0.011,0.047,0.056,0
0.649,0.042,0.021,0.162,0.128,0
0.756,0.041,0.018,0.137,0.107,0
0.652,0.042,0.019,0.203,0.193,0
0.729,0.032,0.011,0.101,0.056,0
0.679,0.041,0.03,0.179,0.11,0
0.639,0.038,0.024,0.214,0.13,0
0.751,0.055,0.028,0.269,0.244,0
0.639,0.046,0.025,0.19,0.114,0
0.616,0.058,0.029,0.317,0.145,0
0.672,0.039,0.019,0.267,0.181,0
0.734,0.053,0.03,0.444,0.158,0
0.716,0.025,0.011,0.058,0.055,0
0.659,0.032,0.013,0.102,0.088,0
0.705,0.044,0.019,0.196,0.096,0
0.755,0.042,0.033,0.225,0.131,0
0.707,0.048,0.035,0.221,0.163,0
