0,1,2,3,4,5,6,7,8,9,label
0.059,0.061,0.168,0.445,0.309,0.455,0.606,0.509,0.197,0.282,0
0.173,0.09,0.234,0.267,0.198,0.492,0.675,0.503,0.269,0.518,0
0.07,0.064,0.175,0.482,0.372,0.444,0.615,0.575,0.038,0.32,0
0.095,0.113,0.374,0.272,0.199,0.46,0.633,0.481,0.295,0.234,0
0.05,0.042,0.134,0.691,0.469,0.449,0.552,0.525,0.157,0.248,0
0.053,0.065,0.215,0.469,0.388,0.47,0.599,0.561,0.38,0.463,0
0.064,0.045,0.142,0.612,0.422,0.431,0.559,0.504,0.029,0.49,0
0.217,0.106,0.36,0.191,0.142,0.451,0.683,0.572,0.033,0.556,0
0.126,0.143,0.377,0.19,0.144,0.475,0.653,0.582,0.278,0.288,0
0.32,0.134,0.384,0.141,0.101,0.48,0.794,0.606,0.819,0.241,0
0.08,0.063,0.193,0.451,0.33,0.422,0.545,0.558,0.156,0.237,0
0.047,0.045,0.139,0.655,0.445,0.462,0.615,0.56,0.277,0.261,0
0.28,0.131,0.585,0.14,0.105,0.469,0.723,0.566,0.022,0.658,0
0.293,0.089,0.339,0.204,0.178,0.363,0.484,0.577,0.042,0.521,0
0.205,0.105,0.316,0.308,0.249,0.37,0.664,0.563,0.131,0.537,0
0.167,0.095,0.304,0.268,0.195,0.5,0.653,0.492,0.041,0.555,0
0.18,0.101,0.404,0.225,0.162,0.474,0.671,0.503,0.062,0.543,0
0.049,0.062,0.141,0.449,0.336,0.442,0.597,0.514,0.136,0.493,0
0.192,0.091,0.345,0.248,0.179,0.412,0.68,0.498,0.033,0.617,0
0.071,0.073,0.224,0.428,0.31,0.448,0.615,0.57,0.855,0.137,0
0.055,0.052,0.111,0.555,0.424,0.464,0.611,0.552,0.482,0.388,0
0.23,0.106,0.429,0.219,0.18,0.519,0.7,0.484,0.017,0.519,0
0.14,0.093,0.371,0.158,0.113,0.433,0.629,0.483,0.698,0.117,0
0.32,0.2,0.677,0.056,0.048,0.528,0.729,0.592,0.038,0.572,0
0.045,0.066,0.143,0.534,0.496,0.457,0.613,0.505,0.532,0.274,0
0.043,0.067,0.161,0.592,0.429,0.465,0.594,0.565,0.292,0.325,0
0.046,0.051,0.244,0.731,0.49,0.456,0.613,0.546,0.115,0.426,0
0.188,0.095,0.427,0.182,0.136,0.42,0.555,0.56,0.011,0.528,0
0.08,0.085,0.202,0.419,0.36,0.436,0.531,0.494,0.001,0.378,0
0.167,0.052,0.25,0.271,0.204,0.406,0.656,0.509,0.07,0.459,0
0.042,0.057,0.126,0.606,0.481,0.436,0.611,0.555,0.435,0.301,0
0.067,0.062,0.216,0.394,0.316,0.452,0.611,0.545,0.27,0.262,0
0.068,0.067,0.229,0.378,0.268,0.435,0.617,0.57,0.076,0.463,0
0.134,0.058,0.2,0.34,0.252,0.364,0.642,0.558,0.062,0.562,0
0.098,0.051,0.195,0.42,0.29,0.492,0.613,0.51,0.115,0.418,0
0.075,0.045,0.118,0.575,0.482,0.476,0.607,0.551,0.176,0.457,0
0.176,0.089,0.466,0.195,0.152,0.48,0.688,0.502,0.02,0.511,0
0.215,0.086,0.353,0.238,0.182,0.38,0.691,0.489,0.086,0.557,0
0.156,0.075,0.293,0.269,0.197,0.37,0.516,0.577,0.015,0.576,0
0.098,0.066,0.227,0.381,0.275,0.435,0.529,0.553,0.046,0.405,0
0.048,0.027,0.08,0.88,0.633,0.463,0.606,0.52,0.382,0.254,0
0.093,0.082,0.251,0.337,0.29,0.431,0.62,0.571,0.043,0.408,0
0.159,0.075,0.199,0.376,0.264,0.375,0.531,0.499,0.004,0.544,0
0.28,0.048,0.169,0.395,0.285,0.504,0.68,0.508,0.505,0.203,0
0.053,0.062,0.158,0.508,0.402,0.465,0.61,0.542,0.135,0.358,0
0.059,0.049,0.12,0.727,0.597,0.466,0.614,0.513,0.242,0.152,0
0.115,0.067,0.249,0.357,0.264,0.488,0.549,0.501,0.106,0.461,0
0.083,0.068,0.252,0.307,0.213,0.446,0.54,0.563,0.208,0.43,0
0.302,0.177,0.672,0.097,0.079,0.357,0.708,0.596,0.011,0.596,0
0.111,0.075,0.203,0.338,0.262,0.481,0.625,0.576,0.524,0.294,0
0.114,0.064,0.278,0.331,0.234,0.468,0.642,0.564,0.112,0.387,0
0.039,0.067,0.175,0.567,0.431,0.443,0.584,0.581,0.286,0.289,0
0.044,0.04,0.086,0.61,0.463,0.42,0.565,0.528,0.914,0.426,0
0.191,0.111,0.417,0.204,0.148,0.41,0.687,0.583,0.014,0.617,0
0.163,0.089,0.348,0.171,0.126,0.414,0.649,0.488,0.055,0.335,0
0.209,0.073,0.148,0.523,0.366,0.397,0.458,0.493,0.011,0.457,0
0.188,0.077,0.389,0.196,0.149,0.484,0.666,0.548,0.063,0.42,0
0.214,0.078,0.306,0.413,0.325,0.421,0.512,0.511,0.087,0.622,0
0.142,0.069,0.309,0.256,0.182,0.45,0.549,0.548,0.02,0.465,0
0.095,0.065,0.192,0.465,0.422,0.454,0.629,0.565,0.009,0.383,0
0.13,0.092,0.461,0.245,0.174,0.453,0.636,0.493,0.099,0.334,0
0.025,0.046,0.029,0.795,0.548,0.458,0.569,0.563,0.914,0.38,0
0.23,0.13,0.478,0.184,0.139,0.388,0.691,0.58,0.03,0.614,0
0.079,0.072,0.201,0.43,0.316,0.45,0.63,0.567,0.001,0.539,0
0.054,0.056,0.151,0.581,0.443,0.414,0.609,0.508,0.035,0.274,0
0.025,0.046,0.075,0.791,0.525,0.451,0.602,0.534,0.894,0.09,0
0.048,0.056,0.159,0.578,0.401,0.439,0.606,0.549,0.272,0.257,0
0.199,0.074,0.262,0.319,0.245,0.327,0.685,0.51,0.049,0.524,0
0.213,0.118,0.45,0.14,0.103,0.412,0.67,0.484,0.01,0.538,0
0.098,0.066,0.252,0.328,0.228,0.437,0.6,0.553,0.279,0.371,0
0.149,0.053,0.143,0.468,0.325,0.485,0.595,0.547,0.945,0.41,0
0.262,0.147,0.485,0.243,0.174,0.428,0.514,0.484,0.028,0.815,0
0.24,0.121,0.543,0.155,0.111,0.508,0.713,0.47,0.049,0.503,0
0.05,0.048,0.113,0.734,0.677,0.453,0.613,0.506,0.264,0.392,0
0.228,0.104,0.506,0.146,0.109,0.492,0.715,0.579,0.04,0.403,0
0.114,0.103,0.326,0.252,0.178,0.467,0.652,0.587,0.327,0.349,0
0.051,0.049,0.114,0.598,0.437,0.467,0.608,0.559,0.162,0.478,0
0.041,0.042,0.131,0.643,0.45,0.421,0.565,0.523,0.263,0.293,0
0.05,0.028,0.038,0.788,0.523,0.467,0.598,0.549,0.223,0.445,0
0.105,0.062,0.249,0.431,0.32,0.469,0.651,0.501,0.128,0.474,0
0.095,0.074,0.245,0.28,0.2,0.436,0.629,0.555,0.04,0.408,0
0.07,0.066,0.188,0.401,0.292,0.416,0.558,0.501,0.244,0.249,0
0.052,0.05,0.144,0.518,0.383,0.458,0.605,0.512,0.117,0.239,0
0.116,0.113,0.442,0.186,0.146,0.474,0.627,0.505,0.132,0.17,0
0.12,0.063,0.323,0.293,0.234,0.466,0.637,0.551,0.099,0.445,0
0.026,0.044,0.064,0.832,0.562,0.458,0.575,0.564,0.317,0.438,0
0.049,0.043,0.102,0.68,0.456,0.457,0.613,0.518,0.265,0.461,0
0.115,0.072,0.269,0.299,0.216,0.442,0.654,0.517,0.019,0.491,0
0.302,0.055,0.21,0.468,0.36,0.508,0.753,0.514,0.001,0.397,0
0.068,0.079,0.233,0.41,0.308,0.424,0.546,0.507,0.875,0.16,0
0.073,0.083,0.325,0.337,0.24,0.433,0.619,0.505,0.686,0.15,0
0.138,0.058,0.246,0.325,0.241,0.473,0.643,0.561,0.042,0.357,0
0.088,0.075,0.316,0.299,0.225,0.457,0.613,0.556,0.691,0.09,0
0.057,0.056,0.19,0.553,0.41,0.432,0.566,0.543,0.74,0.441,0
0.062,0.044,0.146,0.615,0.421,0.457,0.619,0.542,0.681,0.408,0
0.144,0.074,0.292,0.324,0.247,0.488,0.661,0.578,0.071,0.461,0
0.092,0.074,0.22,0.43,0.316,0.476,0.636,0.562,0.003,0.54,0
0.053,0.026,0.043,0.792,0.598,0.466,0.603,0.551,0.063,0.31,0
0.041,0.042,0.114,0.62,0.427,0.445,0.568,0.546,0.816,0.189,0
0.098,0.06,0.172,0.387,0.264,0.395,0.54,0.5,0.683,0.087,0
0.025,0.046,0.122,0.788,0.539,0.458,0.569,0.563,0.722,0.399,0
0.148,0.055,0.118,0.557,0.383,0.51,0.525,0.562,0.121,0.378,0
0.046,0.048,0.122,0.577,0.474,0.446,0.564,0.506,0.676,0.38,0
0.067,0.053,0.197,0.411,0.297,0.477,0.607,0.552,0.045,0.228,0
0.069,0.047,0.15,0.627,0.423,0.421,0.558,0.562,0.299,0.332,0
0.12,0.115,0.517,0.213,0.164,0.456,0.648,0.503,0.107,0.237,0
0.213,0.148,0.639,0.097,0.074,0.506,0.713,0.585,0.052,0.349,0
0.036,0.044,0.117,0.682,0.549,0.441,0.593,0.553,0.12,0.365,0
0.121,0.082,0.281,0.275,0.191,0.486,0.656,0.503,0.414,0.394,0
0.064,0.048,0.131,0.439,0.295,0.46,0.607,0.525,0.462,0.257,0
0.22,0.104,0.488,0.257,0.221,0.39,0.623,0.565,0.046,0.555,0
0.06,0.063,0.182,0.46,0.35,0.444,0.596,0.552,0.868,0.135,0
0.076,0.052,0.142,0.426,0.301,0.424,0.614,0.508,0.018,0.296,0
0.063,0.082,0.253,0.333,0.26,0.44,0.564,0.555,0.272,0.199,0
0.079,0.045,0.184,0.526,0.383,0.459,0.607,0.504,0.111,0.492,0
0.121,0.113,0.318,0.277,0.232,0.426,0.535,0.579,0.842,0.245,0
0.199,0.1,0.498,0.217,0.154,0.381,0.663,0.494,0.0,0.556,0
0.078,0.075,0.239,0.298,0.206,0.443,0.554,0.5,0.132,0.377,0
0.13,0.064,0.325,0.289,0.204,0.49,0.628,0.512,0.192,0.341,0
0.093,0.056,0.21,0.47,0.327,0.477,0.599,0.561,0.083,0.389,0
0.036,0.042,0.12,0.765,0.667,0.441,0.588,0.556,0.068,0.415,0
0.063,0.04,0.112,0.547,0.43,0.435,0.55,0.514,0.022,0.347,0
0.069,0.048,0.166,0.466,0.341,0.464,0.555,0.552,0.04,0.303,0
0.356,0.063,0.176,0.565,0.474,0.307,0.666,0.561,0.018,0.494,0
0.045,0.046,0.135,0.706,0.544,0.454,0.615,0.54,0.352,0.25,0
0.114,0.082,0.258,0.293,0.247,0.47,0.639,0.571,0.38,0.299,0
0.162,0.072,0.245,0.396,0.286,0.411,0.53,0.576,0.001,0.458,0
0.026,0.043,0.048,0.839,0.685,0.457,0.571,0.511,0.833,0.243,0
0.062,0.05,0.13,0.626,0.442,0.46,0.616,0.555,0.254,0.436,0
0.082,0.052,0.271,0.448,0.346,0.468,0.614,0.551,0.184,0.314,0
0.078,0.065,0.173,0.385,0.272,0.446,0.545,0.51,0.093,0.322,0
0.243,0.138,0.532,0.207,0.148,0.436,0.673,0.554,0.013,0.712,0
0.078,0.047,0.178,0.487,0.389,0.449,0.558,0.545,0.208,0.157,0
0.095,0.042,0.144,0.477,0.389,0.462,0.628,0.557,0.04,0.474,0
0.06,0.04,0.153,0.584,0.393,0.428,0.61,0.55,0.129,0.188,0
0.087,0.082,0.245,0.356,0.27,0.48,0.624,0.504,0.36,0.215,0
0.1,0.084,0.423,0.317,0.256,0.458,0.598,0.515,0.036,0.292,0
0.139,0.071,0.359,0.228,0.183,0.48,0.632,0.564,0.045,0.374,0
0.063,0.0,0.046,0.788,0.529,0.443,0.582,0.518,0.332,0.24,0
0.07,0.027,0.091,0.653,0.489,0.429,0.593,0.546,0.208,0.251,0
0.08,0.083,0.239,0.294,0.222,0.445,0.545,0.494,0.026,0.397,0
0.098,0.06,0.187,0.521,0.471,0.474,0.627,0.551,0.126,0.451,0
0.087,0.094,0.317,0.286,0.231,0.445,0.552,0.485,0.113,0.223,0
0.239,0.119,0.496,0.225,0.18,0.419,0.701,0.556,0.002,0.635,0
0.069,0.044,0.152,0.498,0.375,0.451,0.606,0.554,0.173,0.29,0
0.14,0.08,0.352,0.316,0.233,0.37,0.546,0.575,0.096,0.539,0
0.142,0.098,0.234,0.237,0.17,0.371,0.641,0.576,0.213,0.516,0
0.219,0.066,0.349,0.198,0.138,0.533,0.715,0.512,0.018,0.505,0
0.067,0.047,0.197,0.497,0.359,0.467,0.618,0.54,0.054,0.107,0
0.111,0.081,0.304,0.265,0.196,0.463,0.627,0.513,0.055,0.439,0
0.085,0.109,0.312,0.256,0.184,0.432,0.604,0.477,0.174,0.297,0
0.08,0.068,0.247,0.324,0.23,0.443,0.546,0.56,0.01,0.376,0
0.131,0.115,0.44,0.158,0.122,0.458,0.566,0.587,0.04,0.408,0
0.221,0.102,0.378,0.228,0.173,0.5,0.71,0.505,0.004,0.495,0
0.284,0.151,0.397,0.213,0.182,0.422,0.692,0.565,0.078,0.626,0
0.245,0.105,0.313,0.256,0.199,0.378,0.671,0.488,0.015,0.531,0
0.118,0.047,0.144,0.452,0.328,0.49,0.637,0.561,0.093,0.469,0
0.066,0.07,0.238,0.436,0.352,0.454,0.556,0.498,0.556,0.525,0
0.169,0.071,0.353,0.233,0.182,0.425,0.614,0.516,0.062,0.504,0
0.066,0.068,0.252,0.442,0.312,0.437,0.611,0.504,0.119,0.308,0
0.148,0.08,0.325,0.295,0.205,0.495,0.659,0.567,0.063,0.474,0
0.117,0.069,0.237,0.323,0.243,0.448,0.621,0.57,0.099,0.508,0
0.173,0.103,0.424,0.164,0.125,0.447,0.652,0.494,0.034,0.424,0
0.077,0.036,0.139,0.543,0.432,0.448,0.625,0.508,0.091,0.167,0
0.261,0.065,0.257,0.384,0.284,0.489,0.732,0.556,0.077,0.519,0
0.229,0.126,0.44,0.256,0.256,0.436,0.681,0.475,0.051,0.671,0
0.027,0.042,0.055,0.855,0.688,0.457,0.574,0.56,0.941,0.551,0
0.175,0.103,0.369,0.167,0.133,0.48,0.674,0.485,0.16,0.558,0
0.085,0.073,0.257,0.328,0.246,0.443,0.548,0.514,0.022,0.365,0
0.055,0.063,0.223,0.431,0.294,0.423,0.597,0.564,0.074,0.11,0
0.05,0.059,0.15,0.495,0.345,0.443,0.568,0.514,0.184,0.204,0
0.216,0.064,0.257,0.248,0.171,0.447,0.668,0.564,0.069,0.5,0
0.051,0.058,0.15,0.539,0.371,0.445,0.571,0.509,0.326,0.382,0
0.146,0.1,0.299,0.319,0.237,0.462,0.672,0.48,0.058,0.513,0
0.189,0.089,0.324,0.237,0.179,0.505,0.672,0.5,0.039,0.526,0
0.086,0.085,0.259,0.291,0.215,0.408,0.548,0.495,0.219,0.211,0
0.161,0.068,0.264,0.296,0.211,0.465,0.688,0.565,0.163,0.407,0
0.092,0.082,0.332,0.254,0.188,0.45,0.611,0.55,0.097,0.442,0
0.088,0.057,0.182,0.534,0.495,0.476,0.637,0.572,0.322,0.377,0
0.149,0.078,0.376,0.245,0.182,0.502,0.642,0.555,0.005,0.498,0
0.102,0.062,0.249,0.319,0.258,0.425,0.607,0.569,0.001,0.281,0
0.344,0.054,0.292,0.328,0.257,0.519,0.821,0.548,0.021,0.42,0
0.039,0.043,0.098,0.696,0.511,0.446,0.567,0.552,0.408,0.324,0
0.321,0.051,0.264,0.282,0.21,0.279,0.682,0.509,0.002,0.506,0
0.188,0.139,0.397,0.224,0.174,0.392,0.67,0.62,0.001,0.557,0
0.167,0.116,0.36,0.227,0.183,0.478,0.685,0.609,0.132,0.542,0
0.049,0.028,0.024,0.782,0.554,0.442,0.594,0.519,0.996,0.282,0
0.069,0.069,0.199,0.434,0.31,0.44,0.608,0.556,0.828,0.339,0
0.123,0.098,0.288,0.22,0.171,0.467,0.54,0.497,0.246,0.436,0
0.461,0.128,0.422,0.223,0.161,0.163,0.873,0.578,0.174,0.508,0
0.159,0.053,0.2,0.399,0.287,0.369,0.521,0.495,0.08,0.514,0
0.162,0.071,0.321,0.168,0.119,0.465,0.621,0.563,0.001,0.358,0
0.083,0.056,0.238,0.395,0.28,0.432,0.621,0.55,0.129,0.401,0
0.392,0.139,0.322,0.189,0.137,0.656,0.363,0.468,0.83,0.464,0
0.055,0.067,0.169,0.451,0.324,0.432,0.565,0.564,0.021,0.185,0
0.282,0.098,0.45,0.232,0.174,0.451,0.681,0.48,0.013,0.746,0
0.029,0.034,0.119,0.97,0.678,0.457,0.593,0.504,0.279,0.131,0
0.243,0.076,0.383,0.232,0.168,0.448,0.752,0.559,0.047,0.387,0
0.139,0.083,0.349,0.235,0.176,0.493,0.654,0.564,0.065,0.255,0
0.331,0.126,0.452,0.172,0.13,0.373,0.695,0.49,0.014,0.66,0
0.302,0.163,0.672,0.075,0.063,0.399,0.725,0.481,0.031,0.565,0
0.051,0.047,0.153,0.556,0.398,0.471,0.567,0.515,0.254,0.213,0
0.119,0.056,0.256,0.339,0.273,0.459,0.648,0.514,0.046,0.55,0
0.233,0.115,0.386,0.214,0.159,0.415,0.647,0.469,0.0,0.628,0
0.265,0.141,0.434,0.182,0.142,0.418,0.706,0.615,0.031,0.631,0
0.048,0.028,0.06,0.841,0.557,0.447,0.562,0.548,0.807,0.236,0
0.05,0.04,0.108,0.728,0.634,0.426,0.546,0.503,0.031,0.601,0
0.174,0.087,0.469,0.244,0.171,0.479,0.678,0.512,0.03,0.506,0
0.099,0.05,0.183,0.386,0.263,0.419,0.632,0.545,0.025,0.311,0
0.097,0.078,0.256,0.31,0.24,0.449,0.561,0.498,0.201,0.346,0
0.044,0.036,0.101,0.737,0.69,0.461,0.609,0.527,0.208,0.37,0
0.045,0.038,0.105,0.691,0.467,0.42,0.565,0.519,0.031,0.16,0
0.194,0.052,0.259,0.384,0.316,0.496,0.699,0.51,0.091,0.483,0
0.175,0.091,0.407,0.249,0.18,0.48,0.695,0.551,0.096,0.505,0
0.21,0.107,0.471,0.233,0.177,0.408,0.675,0.56,0.015,0.586,0
0.062,0.058,0.208,0.481,0.396,0.447,0.618,0.553,0.785,0.093,0
0.178,0.078,0.27,0.247,0.197,0.449,0.528,0.557,0.113,0.447,0
0.043,0.049,0.167,0.666,0.626,0.455,0.61,0.509,0.169,0.294,0
0.38,0.122,0.367,0.203,0.161,0.277,0.678,0.475,0.172,0.548,0
0.074,0.048,0.18,0.442,0.324,0.428,0.605,0.508,0.09,0.331,0
0.104,0.058,0.149,0.547,0.443,0.461,0.636,0.507,0.248,0.189,0
0.073,0.054,0.185,0.537,0.416,0.465,0.622,0.504,0.23,0.292,0
0.047,0.065,0.117,0.479,0.325,0.454,0.614,0.513,0.128,0.205,0
0.363,0.068,0.251,0.324,0.229,0.259,0.73,0.568,0.009,0.708,0
0.127,0.048,0.273,0.345,0.247,0.363,0.647,0.516,0.118,0.564,0
0.187,0.046,0.201,0.417,0.313,0.512,0.693,0.561,0.023,0.405,0
0.226,0.106,0.446,0.191,0.138,0.495,0.699,0.496,0.044,0.587,0
0.08,0.074,0.247,0.391,0.3,0.467,0.606,0.569,0.411,0.052,0
0.1,0.054,0.223,0.354,0.282,0.464,0.616,0.517,0.126,0.465,0
0.135,0.078,0.37,0.242,0.188,0.469,0.669,0.508,0.018,0.474,0
0.135,0.087,0.307,0.348,0.3,0.383,0.629,0.547,0.001,0.562,0
0.23,0.086,0.333,0.228,0.163,0.419,0.706,0.574,0.016,0.677,0
0.125,0.067,0.321,0.267,0.184,0.463,0.647,0.513,0.07,0.302,0
0.025,0.047,0.076,0.752,0.518,0.427,0.601,0.534,0.556,0.354,0
0.233,0.164,0.548,0.099,0.074,0.524,0.707,0.472,0.088,0.383,0
0.122,0.058,0.231,0.339,0.269,0.379,0.627,0.505,0.042,0.392,0
0.142,0.084,0.344,0.208,0.175,0.447,0.517,0.575,0.051,0.32,0
0.207,0.119,0.569,0.146,0.106,0.424,0.722,0.484,0.015,0.486,0
0.035,0.046,0.098,0.696,0.471,0.444,0.574,0.542,0.541,0.4,0
0.143,0.069,0.329,0.326,0.303,0.453,0.676,0.554,0.081,0.499,0
0.131,0.046,0.194,0.403,0.287,0.464,0.654,0.554,0.142,0.164,0
0.051,0.028,0.017,0.785,0.528,0.419,0.565,0.518,0.591,0.088,0
0.309,0.074,0.29,0.224,0.165,0.532,0.783,0.505,0.031,0.504,0
0.095,0.092,0.349,0.293,0.218,0.45,0.611,0.578,0.915,0.099,0
0.069,0.054,0.172,0.511,0.38,0.474,0.614,0.504,0.807,0.068,0
0.174,0.055,0.139,0.496,0.387,0.358,0.666,0.516,0.014,0.509,0
0.058,0.068,0.149,0.5,0.386,0.452,0.59,0.562,0.03,0.44,0
0.102,0.061,0.299,0.346,0.279,0.452,0.643,0.523,0.094,0.332,0
0.262,0.137,0.373,0.202,0.172,0.451,0.649,0.577,0.005,0.703,0
0.146,0.077,0.425,0.293,0.227,0.467,0.658,0.505,0.097,0.35,0
0.068,0.065,0.167,0.534,0.399,0.425,0.556,0.556,0.266,0.258,0
0.068,0.039,0.159,0.466,0.33,0.457,0.551,0.549,0.078,0.363,0
0.086,0.079,0.264,0.297,0.218,0.412,0.529,0.507,0.069,0.459,0
0.196,0.031,0.082,0.601,0.406,0.37,0.527,0.547,0.212,0.373,0
0.141,0.045,0.197,0.478,0.389,0.485,0.652,0.554,0.044,0.348,0
0.106,0.063,0.204,0.387,0.269,0.457,0.646,0.565,0.264,0.41,0
0.225,0.125,0.406,0.117,0.089,0.442,0.689,0.597,0.072,0.433,0
0.172,0.08,0.371,0.198,0.154,0.516,0.656,0.494,0.078,0.473,0
0.08,0.044,0.153,0.502,0.388,0.427,0.604,0.52,0.169,0.492,0
0.026,0.044,0.084,0.82,0.65,0.457,0.568,0.512,0.194,0.145,0
0.049,0.028,0.043,0.848,0.598,0.465,0.605,0.519,0.28,0.214,0
0.198,0.05,0.215,0.347,0.272,0.406,0.479,0.556,0.109,0.414,0
0.037,0.045,0.086,0.656,0.489,0.444,0.574,0.519,0.501,0.518,0
0.073,0.052,0.148,0.587,0.445,0.476,0.612,0.501,0.075,0.341,0
0.264,0.099,0.576,0.133,0.096,0.443,0.736,0.514,0.035,0.493,0
0.066,0.059,0.216,0.402,0.279,0.422,0.611,0.513,0.027,0.45,0
0.042,0.068,0.161,0.585,0.557,0.456,0.61,0.577,0.644,0.312,0
0.087,0.071,0.274,0.312,0.243,0.465,0.618,0.567,0.132,0.288,0
0.047,0.072,0.115,0.52,0.355,0.455,0.55,0.501,0.097,0.283,0
0.075,0.082,0.295,0.319,0.228,0.451,0.611,0.503,0.521,0.218,0
0.155,0.13,0.253,0.35,0.253,0.445,0.523,0.501,0.154,0.709,0
0.111,0.137,0.246,0.216,0.159,0.417,0.64,0.463,0.107,0.427,0
0.096,0.038,0.195,0.494,0.378,0.454,0.533,0.561,0.21,0.175,0
0.172,0.086,0.293,0.209,0.15,0.459,0.542,0.558,0.086,0.369,0
0.244,0.098,0.284,0.269,0.213,0.45,0.735,0.584,0.089,0.371,0
0.025,0.046,0.057,0.784,0.569,0.428,0.599,0.511,0.484,0.458,0
0.163,0.124,0.393,0.195,0.138,0.486,0.65,0.606,0.064,0.525,0
0.027,0.041,0.058,0.878,0.673,0.43,0.574,0.563,0.65,0.495,0
0.097,0.029,0.124,0.49,0.345,0.466,0.613,0.548,0.071,0.162,0
0.077,0.063,0.158,0.325,0.226,0.479,0.553,0.512,0.172,0.4,0
0.223,0.118,0.587,0.137,0.099,0.459,0.705,0.484,0.018,0.469,0
0.198,0.127,0.396,0.31,0.22,0.468,0.673,0.6,0.06,0.732,0
0.137,0.079,0.304,0.206,0.145,0.426,0.614,0.495,0.141,0.368,0
0.027,0.041,0.108,0.883,0.713,0.43,0.572,0.562,0.454,0.244,0
0.039,0.043,0.097,0.627,0.426,0.446,0.567,0.523,0.147,0.273,0
0.283,0.151,0.538,0.189,0.156,0.451,0.69,0.446,0.013,0.746,0
0.026,0.042,0.067,0.84,0.718,0.456,0.574,0.515,0.172,0.361,0
0.15,0.079,0.211,0.441,0.369,0.49,0.666,0.553,0.458,0.319,0
0.114,0.096,0.373,0.218,0.152,0.491,0.555,0.491,0.262,0.335,0
0.093,0.095,0.217,0.3,0.211,0.433,0.564,0.487,0.474,0.308,0
0.154,0.076,0.414,0.25,0.195,0.469,0.678,0.571,0.009,0.509,0
0.103,0.061,0.285,0.445,0.331,0.386,0.624,0.561,0.004,0.547,0
0.068,0.053,0.208,0.461,0.347,0.45,0.562,0.517,0.037,0.428,0
0.125,0.129,0.401,0.195,0.139,0.425,0.595,0.484,0.04,0.566,0
0.257,0.12,0.385,0.209,0.166,0.405,0.709,0.468,0.029,0.646,0
0.083,0.103,0.27,0.317,0.226,0.458,0.608,0.482,0.975,0.246,0
0.224,0.107,0.43,0.181,0.13,0.446,0.705,0.463,0.086,0.486,0
0.271,0.146,0.613,0.115,0.084,0.494,0.715,0.59,0.007,0.578,0
0.051,0.065,0.195,0.457,0.324,0.417,0.592,0.504,0.542,0.212,0
0.148,0.088,0.297,0.323,0.247,0.474,0.675,0.487,0.09,0.28,0
0.041,0.042,0.114,0.58,0.401,0.444,0.572,0.542,0.088,0.211,0
0.058,0.05,0.151,0.577,0.388,0.446,0.614,0.55,0.048,0.403,0
0.079,0.081,0.217,0.31,0.237,0.475,0.553,0.561,0.101,0.225,0
0.048,0.037,0.082,0.66,0.453,0.468,0.593,0.525,0.615,0.18,0
0.037,0.045,0.094,0.66,0.484,0.443,0.589,0.548,0.422,0.197,0
0.045,0.051,0.173,0.579,0.46,0.453,0.604,0.546,0.208,0.376,0
0.042,0.029,0.066,0.883,0.738,0.441,0.594,0.541,0.189,0.318,0
0.278,0.084,0.352,0.258,0.184,0.358,0.698,0.495,0.066,0.506,0
0.044,0.048,0.159,0.648,0.493,0.446,0.56,0.557,0.004,0.401,0
0.238,0.076,0.338,0.267,0.2,0.497,0.726,0.494,0.003,0.479,0
0.221,0.108,0.483,0.151,0.115,0.462,0.706,0.487,0.053,0.456,0
0.105,0.091,0.344,0.254,0.204,0.451,0.543,0.478,0.036,0.279,0
0.073,0.083,0.315,0.289,0.219,0.43,0.605,0.569,0.125,0.307,0
0.205,0.098,0.39,0.185,0.138,0.476,0.711,0.476,0.06,0.479,0
0.051,0.027,0.062,0.828,0.633,0.464,0.606,0.55,0.103,0.464,0
0.093,0.038,0.184,0.457,0.33,0.484,0.633,0.517,0.044,0.479,0
0.166,0.119,0.515,0.198,0.154,0.381,0.617,0.582,0.02,0.536,0
0.167,0.082,0.395,0.172,0.123,0.43,0.661,0.562,0.042,0.508,0
0.13,0.073,0.288,0.271,0.197,0.434,0.522,0.569,0.008,0.402,0
0.182,0.122,0.384,0.21,0.151,0.459,0.682,0.582,0.099,0.501,0
0.114,0.088,0.249,0.225,0.164,0.413,0.642,0.522,0.654,0.213,0
0.08,0.043,0.136,0.495,0.338,0.399,0.617,0.509,0.623,0.087,0
0.071,0.039,0.131,0.501,0.357,0.476,0.619,0.515,0.023,0.227,0
0.068,0.065,0.257,0.399,0.307,0.456,0.611,0.548,0.019,0.361,0
0.096,0.095,0.327,0.275,0.189,0.449,0.627,0.513,0.052,0.289,0
0.052,0.0,0.056,0.866,0.705,0.443,0.582,0.561,0.917,0.4,0
0.066,0.072,0.172,0.387,0.268,0.419,0.571,0.573,0.624,0.382,0
0.153,0.108,0.302,0.244,0.173,0.359,0.637,0.585,0.26,0.56,0
0.122,0.083,0.297,0.284,0.211,0.478,0.607,0.575,0.027,0.409,0
0.079,0.103,0.242,0.264,0.192,0.459,0.602,0.521,0.317,0.278,0
0.104,0.095,0.343,0.209,0.15,0.482,0.621,0.484,0.005,0.377,0
0.114,0.077,0.176,0.318,0.221,0.453,0.545,0.504,0.054,0.236,0
