0,1,2,3,4,5,6,7,label
0.0,0.682,0.681,0.159,0.405,0.322,0.364,0.322,2
0.0,0.696,0.672,0.142,0.385,0.336,0.291,0.289,1
0.0,0.696,0.714,0.142,0.446,0.382,0.358,0.332,1
0.0,0.703,0.731,0.164,0.419,0.323,0.265,0.358,1
0.5,0.709,0.706,0.119,0.509,0.395,0.251,0.315,1
0.5,0.709,0.748,0.137,0.471,0.419,0.373,0.347,0
0.5,0.709,0.723,0.146,0.403,0.394,0.286,0.286,1
0.0,0.716,0.706,0.155,0.425,0.362,0.361,0.306,1
0.5,0.743,0.731,0.137,0.47,0.448,0.34,0.327,1
0.0,0.75,0.748,0.164,0.482,0.388,0.411,0.381,1
0.0,0.764,0.891,0.173,0.583,0.485,0.435,0.468,2
0.5,0.764,0.748,0.159,0.53,0.398,0.413,0.428,2
0.5,0.784,0.824,0.146,0.574,0.44,0.393,0.51,2
1.0,0.791,0.79,0.19,0.632,0.452,0.475,0.404,2
0.0,0.791,0.807,0.177,0.634,0.492,0.418,0.537,2
0.5,0.811,0.84,0.181,0.681,0.479,0.471,0.45,2
0.5,0.811,0.832,0.155,0.597,0.466,0.488,0.471,2
0.5,0.831,0.832,0.159,0.587,0.585,0.349,0.436,1
0.5,0.838,0.798,0.177,0.724,0.504,0.552,0.606,2
0.5,0.845,0.79,0.168,0.566,0.475,0.48,0.427,1
0.5,0.885,0.866,0.146,0.713,0.718,0.55,0.432,1
1.0,0.176,0.16,0.058,0.013,0.013,0.014,0.011,0
1.0,0.203,0.193,0.062,0.019,0.015,0.016,0.014,0
1.0,0.209,0.21,0.044,0.022,0.014,0.017,0.018,0
1.0,0.27,0.235,0.062,0.03,0.023,0.028,0.024,0
1.0,0.277,0.261,0.049,0.037,0.027,0.034,0.029,0
1.0,0.277,0.277,0.071,0.046,0.044,0.031,0.028,0
1.0,0.297,0.277,0.062,0.044,0.034,0.036,0.033,0
1.0,0.318,0.286,0.066,0.054,0.043,0.048,0.035,0
1.0,0.324,0.303,0.062,0.052,0.038,0.042,0.045,0
1.0,0.358,0.353,0.062,0.065,0.041,0.051,0.068,0
1.0,0.399,0.395,0.071,0.089,0.072,0.074,0.068,0
1.0,0.412,0.387,0.075,0.083,0.077,0.053,0.068,0
1.0,0.426,0.403,0.088,0.098,0.077,0.077,0.078,0
1.0,0.446,0.429,0.058,0.113,0.105,0.086,0.086,0
1.0,0.459,0.454,0.088,0.117,0.097,0.093,0.093,0
1.0,0.493,0.471,0.097,0.137,0.117,0.109,0.109,0
1.0,0.493,0.487,0.102,0.192,0.18,0.145,0.129,0
1.0,0.493,0.454,0.088,0.147,0.124,0.113,0.108,0
1.0,0.493,0.504,0.106,0.175,0.155,0.144,0.123,0
1.0,0.507,0.496,0.111,0.168,0.15,0.117,0.116,0
1.0,0.507,0.496,0.106,0.165,0.134,0.14,0.131,0
0.5,0.514,0.496,0.106,0.161,0.13,0.137,0.136,0
0.5,0.52,0.496,0.102,0.162,0.136,0.146,0.115,0
1.0,0.52,0.487,0.106,0.146,0.132,0.116,0.105,0
1.0,0.52,0.487,0.102,0.149,0.127,0.134,0.109,0
1.0,0.527,0.504,0.097,0.167,0.154,0.132,0.118,0
0.0,0.527,0.479,0.093,0.171,0.155,0.136,0.121,1
1.0,0.541,0.555,0.097,0.202,0.208,0.134,0.134,0
1.0,0.541,0.504,0.093,0.165,0.134,0.146,0.118,0
0.0,0.547,0.529,0.088,0.181,0.163,0.133,0.133,0
0.0,0.574,0.538,0.128,0.219,0.184,0.218,0.146,0
1.0,0.574,0.546,0.097,0.174,0.146,0.118,0.131,0
1.0,0.581,0.555,0.106,0.212,0.16,0.186,0.183,0
0.0,0.595,0.571,0.106,0.228,0.191,0.179,0.17,1
0.0,0.608,0.605,0.119,0.281,0.264,0.248,0.2,0
0.0,0.608,0.622,0.111,0.287,0.271,0.224,0.193,0
0.5,0.615,0.613,0.15,0.293,0.275,0.273,0.148,0
0.0,0.615,0.597,0.124,0.24,0.207,0.186,0.181,0
0.5,0.615,0.588,0.133,0.314,0.272,0.299,0.213,0
0.0,0.628,0.639,0.124,0.259,0.221,0.209,0.211,1
0.5,0.642,0.622,0.111,0.341,0.368,0.209,0.213,0
0.5,0.649,0.622,0.124,0.34,0.295,0.294,0.238,0
0.5,0.669,0.655,0.133,0.352,0.338,0.243,0.248,1
0.5,0.669,0.639,0.124,0.303,0.262,0.257,0.227,0
0.0,0.676,0.664,0.137,0.335,0.288,0.271,0.257,0
0.5,0.682,0.655,0.128,0.314,0.275,0.238,0.24,0
0.5,0.689,0.664,0.142,0.32,0.272,0.291,0.231,0
0.0,0.696,0.689,0.124,0.37,0.315,0.346,0.261,0
0.5,0.703,0.697,0.137,0.416,0.364,0.354,0.307,1
0.5,0.703,0.689,0.133,0.381,0.33,0.289,0.285,1
0.5,0.703,0.689,0.133,0.362,0.276,0.361,0.286,2
0.5,0.709,0.681,0.128,0.33,0.267,0.295,0.246,0
0.5,0.709,0.681,0.133,0.437,0.405,0.36,0.287,0
0.0,0.709,0.681,0.133,0.441,0.358,0.359,0.287,1
0.0,0.723,0.714,0.133,0.406,0.379,0.36,0.262,0
0.5,0.73,0.723,0.142,0.409,0.336,0.328,0.312,1
0.5,0.73,0.748,0.146,0.469,0.403,0.396,0.352,1
0.0,0.73,0.697,0.137,0.424,0.341,0.421,0.289,0
0.5,0.736,0.765,0.155,0.449,0.363,0.425,0.32,1
0.5,0.736,0.723,0.155,0.43,0.366,0.332,0.342,1
0.5,0.736,0.706,0.142,0.468,0.461,0.306,0.325,1
0.0,0.743,0.714,0.15,0.479,0.451,0.352,0.336,1
0.5,0.743,0.731,0.146,0.398,0.32,0.311,0.316,1
0.5,0.743,0.731,0.155,0.392,0.301,0.284,0.357,0
0.5,0.75,0.739,0.177,0.504,0.443,0.442,0.377,2
0.5,0.75,0.739,0.128,0.406,0.366,0.35,0.286,1
0.0,0.75,0.714,0.146,0.455,0.406,0.356,0.347,0
0.5,0.757,0.739,0.159,0.565,0.414,0.417,0.367,2
0.5,0.757,0.739,0.173,0.459,0.373,0.392,0.367,2
0.0,0.77,0.731,0.142,0.442,0.359,0.44,0.314,1
0.0,0.77,0.748,0.155,0.534,0.452,0.494,0.375,2
0.5,0.777,0.748,0.164,0.51,0.498,0.388,0.338,1
0.0,0.804,0.782,0.168,0.58,0.545,0.485,0.388,1
0.5,0.831,0.824,0.181,0.684,0.528,0.564,0.495,2
0.0,0.831,0.815,0.164,0.605,0.519,0.507,0.429,0
0.5,0.838,0.832,0.137,0.654,0.515,0.581,0.415,1
0.0,0.838,0.79,0.155,0.616,0.467,0.512,0.502,2
0.5,0.845,0.874,0.181,0.636,0.49,0.517,0.513,2
0.5,0.851,0.849,0.181,0.843,0.666,0.658,0.62,1
0.0,0.932,0.891,0.159,0.849,0.758,0.673,0.53,2
0.0,0.939,0.916,0.19,0.777,0.706,0.634,0.58,1
1.0,0.196,0.176,0.044,0.017,0.014,0.013,0.013,0
1.0,0.27,0.252,0.062,0.037,0.332,0.024,0.03,0
1.0,0.291,0.261,0.053,0.036,0.027,0.028,0.033,0
1.0,0.345,0.311,0.066,0.057,0.049,0.043,0.046,0
1.0,0.378,0.387,0.084,0.08,0.064,0.062,0.07,0
1.0,0.405,0.395,0.088,0.077,0.062,0.049,0.073,0
1.0,0.459,0.437,0.088,0.128,0.118,0.104,0.093,0
1.0,0.473,0.462,0.102,0.115,0.088,0.101,0.101,0
1.0,0.473,0.479,0.088,0.124,0.109,0.107,0.092,0
1.0,0.48,0.445,0.088,0.122,0.109,0.105,0.088,0
1.0,0.493,0.479,0.088,0.143,0.14,0.096,0.101,0
1.0,0.493,0.471,0.102,0.149,0.116,0.1,0.111,0
1.0,0.52,0.487,0.097,0.132,0.102,0.076,0.123,0
1.0,0.52,0.529,0.106,0.188,0.177,0.142,0.133,0
1.0,0.527,0.504,0.093,0.156,0.14,0.128,0.117,0
1.0,0.541,0.521,0.088,0.046,0.136,0.115,0.121,0
1.0,0.541,0.538,0.102,0.184,0.156,0.156,0.143,0
1.0,0.554,0.538,0.115,0.195,0.178,0.147,0.155,0
1.0,0.561,0.538,0.111,0.192,0.187,0.151,0.128,0
0.0,0.561,0.546,0.097,0.196,0.197,0.132,0.148,0
1.0,0.568,0.546,0.106,0.181,0.156,0.158,0.134,0
1.0,0.574,0.563,0.111,0.206,0.197,0.173,0.158,0
0.0,0.574,0.546,0.106,0.203,0.183,0.177,0.143,1
0.0,0.581,0.58,0.119,0.255,0.253,0.196,0.176,0
1.0,0.588,0.571,0.137,0.19,0.165,0.142,0.165,0
1.0,0.588,0.555,0.133,0.221,0.207,0.156,0.17,0
1.0,0.595,0.58,0.111,0.209,0.178,0.154,0.166,1
1.0,0.601,0.571,0.119,0.223,0.2,0.17,0.173,1
0.5,0.635,0.63,0.124,0.294,0.292,0.223,0.199,1
0.0,0.635,0.613,0.128,0.275,0.251,0.203,0.203,0
0.0,0.635,0.613,0.106,0.278,0.27,0.243,0.168,0
0.5,0.635,0.58,0.124,0.275,0.247,0.282,0.178,1
1.0,0.642,0.613,0.115,0.225,0.197,0.189,0.173,0
0.5,0.642,0.647,0.119,0.298,0.291,0.262,0.183,0
1.0,0.649,0.622,0.115,0.229,0.19,0.174,0.208,0
0.0,0.662,0.63,0.115,0.277,0.234,0.248,0.211,1
0.5,0.669,0.664,0.159,0.321,0.269,0.285,0.253,1
0.0,0.669,0.664,0.119,0.361,0.367,0.268,0.248,1
0.5,0.669,0.63,0.142,0.287,0.26,0.209,0.226,1
0.5,0.676,0.714,0.133,0.317,0.284,0.25,0.246,0
0.0,0.682,0.672,0.115,0.301,0.275,0.226,0.223,0
0.5,0.689,0.664,0.133,0.332,0.313,0.267,0.223,0
0.5,0.689,0.639,0.124,0.246,0.207,0.169,0.222,0
0.0,0.696,0.697,0.133,0.304,0.277,0.215,0.247,0
0.0,0.696,0.681,0.124,0.355,0.333,0.284,0.258,1
0.5,0.696,0.681,0.142,0.358,0.299,0.344,0.254,0
0.5,0.703,0.689,0.133,0.389,0.363,0.218,0.263,0
0.0,0.703,0.697,0.146,0.392,0.33,0.305,0.332,1
0.0,0.703,0.681,0.124,0.301,0.283,0.296,0.225,1
0.0,0.709,0.731,0.186,0.703,0.675,0.551,0.488,1
0.5,0.716,0.714,0.133,0.381,0.302,0.373,0.29,1
0.5,0.73,0.706,0.15,0.373,0.364,0.323,0.232,1
0.0,0.73,0.664,0.133,0.424,0.475,0.275,0.248,0
0.5,0.73,0.697,0.137,0.383,0.395,0.275,0.244,1
0.0,0.73,0.706,0.155,0.39,0.311,0.407,0.27,1
0.0,0.736,0.731,0.137,0.389,0.339,0.325,0.307,1
0.0,0.736,0.714,0.133,0.389,0.333,0.319,0.302,1
0.0,0.743,0.739,0.164,0.489,0.477,0.395,0.342,2
0.5,0.743,0.731,0.137,0.394,0.325,0.364,0.307,1
0.0,0.743,0.714,0.128,0.384,0.312,0.321,0.324,1
0.0,0.75,0.756,0.133,0.466,0.425,0.324,0.367,2
0.0,0.75,0.765,0.155,0.474,0.441,0.344,0.372,1
0.0,0.75,0.689,0.133,0.363,0.36,0.247,0.174,0
0.0,0.77,0.773,0.142,0.419,0.34,0.409,0.332,1
0.0,0.77,0.714,0.133,0.421,0.407,0.341,0.283,1
0.5,0.77,0.782,0.159,0.454,0.388,0.463,0.314,1
0.0,0.777,0.773,0.111,0.417,0.351,0.372,0.325,1
0.0,0.777,0.782,0.155,0.447,0.413,0.365,0.333,1
0.5,0.777,0.807,0.155,0.456,0.409,0.363,0.341,1
0.0,0.777,0.765,0.137,0.498,0.485,0.392,0.332,1
0.5,0.777,0.731,0.137,0.397,0.366,0.3,0.303,1
0.0,0.791,0.773,0.146,0.512,0.466,0.392,0.373,1
0.5,0.797,0.756,0.146,0.477,0.402,0.417,0.357,1
0.0,0.804,0.748,0.177,0.449,0.387,0.392,0.348,2
0.0,0.804,0.765,0.159,0.594,0.622,0.391,0.391,2
0.5,0.811,0.832,0.168,0.549,0.477,0.485,0.409,2
0.0,0.818,0.782,0.146,0.523,0.486,0.367,0.403,2
0.0,0.818,0.798,0.159,0.541,0.513,0.409,0.4,2
0.0,0.845,0.79,0.155,0.622,0.587,0.475,0.467,1
0.0,0.845,0.832,0.177,0.539,0.465,0.402,0.437,2
0.5,0.878,0.798,0.168,0.613,0.557,0.523,0.402,2
0.0,0.878,0.832,0.177,0.534,0.587,0.561,0.505,1
0.0,0.892,0.866,0.155,0.665,0.611,0.509,0.485,2
0.5,0.899,0.874,0.195,0.712,0.599,0.693,0.468,2
0.0,0.912,0.84,0.19,0.779,0.713,0.689,0.525,2
1.0,0.155,0.143,0.027,0.01,0.008,0.006,0.009,0
1.0,0.182,0.16,0.04,0.013,0.008,0.01,0.009,0
1.0,0.236,0.202,0.053,0.022,0.018,0.01,0.018,0
1.0,0.291,0.269,0.058,0.034,0.028,0.027,0.029,0
1.0,0.351,0.328,0.071,0.058,0.045,0.042,0.056,0
1.0,0.358,0.319,0.075,0.071,0.067,0.049,0.051,0
1.0,0.365,0.336,0.084,0.064,0.05,0.05,0.058,0
1.0,0.378,0.336,0.071,0.066,0.052,0.066,0.056,0
1.0,0.385,0.345,0.071,0.063,0.049,0.041,0.058,0
1.0,0.399,0.37,0.08,0.072,0.064,0.051,0.056,0
1.0,0.405,0.395,0.124,0.106,0.093,0.082,0.081,0
1.0,0.405,0.37,0.084,0.081,0.063,0.071,0.064,0
1.0,0.419,0.412,0.111,0.121,0.114,0.096,0.079,0
1.0,0.419,0.387,0.075,0.086,0.081,0.058,0.066,0
1.0,0.432,0.445,0.088,0.108,0.1,0.07,0.088,0
1.0,0.439,0.42,0.088,0.12,0.118,0.082,0.085,0
1.0,0.446,0.42,0.088,0.095,0.064,0.08,0.089,0
1.0,0.446,0.429,0.097,0.322,0.279,0.273,0.098,0
1.0,0.446,0.42,0.088,0.094,0.076,0.069,0.083,0
1.0,0.446,0.412,0.08,0.101,0.092,0.083,0.075,0
1.0,0.453,0.437,0.088,0.106,0.083,0.075,0.098,0
1.0,0.453,0.454,0.097,0.115,0.088,0.098,0.099,0
1.0,0.459,0.471,0.088,0.126,0.113,0.088,0.103,0
1.0,0.466,0.454,0.102,0.111,0.086,0.083,0.098,0
1.0,0.466,0.437,0.097,0.142,0.124,0.109,0.1,0
1.0,0.48,0.479,0.097,0.128,0.106,0.112,0.103,0
1.0,0.5,0.513,0.097,0.149,0.122,0.1,0.138,1
0.0,0.507,0.454,0.102,0.152,0.15,0.103,0.114,0
1.0,0.507,0.471,0.084,0.123,0.108,0.082,0.117,0
1.0,0.514,0.479,0.102,0.171,0.175,0.086,0.13,0
1.0,0.52,0.496,0.088,0.166,0.169,0.101,0.121,0
1.0,0.52,0.487,0.093,0.146,0.125,0.114,0.108,0
1.0,0.541,0.504,0.102,0.183,0.187,0.115,0.131,0
0.0,0.547,0.538,0.106,0.208,0.17,0.168,0.17,2
1.0,0.554,0.546,0.111,0.184,0.148,0.155,0.158,0
1.0,0.554,0.521,0.124,0.158,0.127,0.121,0.228,0
1.0,0.561,0.521,0.111,0.197,0.169,0.165,0.159,1
1.0,0.581,0.555,0.111,0.21,0.164,0.127,0.208,1
1.0,0.581,0.546,0.119,0.19,0.177,0.124,0.163,1
1.0,0.588,0.555,0.128,0.271,0.267,0.184,0.178,0
0.5,0.595,0.571,0.119,0.182,0.135,0.173,0.16,1
0.0,0.595,0.597,0.124,0.26,0.205,0.18,0.198,0
1.0,0.595,0.563,0.097,0.187,0.162,0.128,0.159,0
1.0,0.608,0.555,0.115,0.214,0.158,0.164,0.193,0
0.5,0.608,0.605,0.133,0.249,0.221,0.193,0.197,1
1.0,0.608,0.58,0.115,0.228,0.231,0.169,0.198,0
1.0,0.608,0.538,0.106,0.223,0.204,0.149,0.188,1
0.0,0.622,0.63,0.137,0.277,0.22,0.222,0.243,1
0.5,0.635,0.647,0.133,0.335,0.245,0.314,0.273,0
1.0,0.642,0.63,0.128,0.251,0.203,0.199,0.223,1
1.0,0.642,0.622,0.128,0.315,0.29,0.224,0.234,1
1.0,0.642,0.613,0.137,0.322,0.332,0.237,0.203,1
1.0,0.642,0.622,0.119,0.232,0.172,0.223,0.201,1
1.0,0.642,0.689,0.133,0.331,0.323,0.228,0.241,1
1.0,0.649,0.639,0.128,0.246,0.176,0.207,0.238,2
0.5,0.649,0.655,0.155,0.405,0.37,0.321,0.276,0
1.0,0.655,0.647,0.124,0.291,0.27,0.182,0.243,1
1.0,0.655,0.639,0.119,0.254,0.221,0.135,0.249,2
1.0,0.662,0.63,0.133,0.29,0.223,0.221,0.287,2
0.5,0.669,0.655,0.137,0.359,0.353,0.266,0.263,1
0.5,0.676,0.639,0.137,0.317,0.276,0.305,0.228,1
0.0,0.682,0.647,0.155,0.433,0.363,0.355,0.324,1
0.5,0.682,0.689,0.128,0.349,0.315,0.283,0.248,2
0.5,0.682,0.622,0.133,0.298,0.244,0.243,0.268,1
1.0,0.689,0.681,0.128,0.299,0.227,0.219,0.292,1
0.0,0.689,0.689,0.146,0.313,0.27,0.213,0.272,1
1.0,0.689,0.613,0.128,0.238,0.194,0.176,0.218,1
0.5,0.689,0.672,0.115,0.309,0.276,0.271,0.223,0
0.0,0.696,0.697,0.128,0.326,0.305,0.227,0.252,1
0.0,0.696,0.706,0.124,0.345,0.31,0.266,0.273,1
0.0,0.703,0.706,0.124,0.364,0.331,0.285,0.276,1
0.0,0.709,0.714,0.08,0.371,0.307,0.353,0.278,0
0.0,0.709,0.739,0.164,0.394,0.339,0.346,0.364,2
0.0,0.709,0.664,0.128,0.31,0.29,0.203,0.238,1
0.0,0.709,0.765,0.164,0.454,0.409,0.361,0.312,1
0.0,0.723,0.714,0.164,0.462,0.463,0.383,0.287,1
0.5,0.723,0.664,0.115,0.308,0.261,0.225,0.27,2
0.5,0.73,0.681,0.133,0.363,0.331,0.264,0.272,1
0.5,0.736,0.689,0.124,0.41,0.403,0.288,0.304,1
0.5,0.736,0.714,0.146,0.358,0.357,0.574,0.321,1
0.0,0.743,0.748,0.124,0.387,0.366,0.284,0.292,1
0.0,0.743,0.731,0.146,0.426,0.347,0.408,0.344,1
0.0,0.75,0.756,0.155,0.432,0.373,0.331,0.337,2
0.5,0.75,0.706,0.137,0.354,0.303,0.331,0.263,1
0.0,0.75,0.697,0.133,0.401,0.362,0.305,0.309,2
0.0,0.75,0.79,0.173,0.464,0.331,0.337,0.462,1
0.0,0.764,0.756,0.137,0.423,0.374,0.277,0.343,2
0.0,0.764,0.723,0.133,0.388,0.349,0.292,0.315,1
0.0,0.764,0.739,0.15,0.403,0.362,0.371,0.283,1
0.5,0.764,0.739,0.15,0.434,0.329,0.496,0.285,2
0.0,0.764,0.773,0.071,0.368,0.346,0.23,0.173,1
0.0,0.777,0.782,0.137,0.484,0.415,0.379,0.362,1
0.0,0.777,0.765,0.155,0.511,0.435,0.355,0.447,2
0.5,0.791,0.756,0.168,0.497,0.42,0.444,0.372,1
0.5,0.791,0.79,0.177,0.517,0.438,0.394,0.419,2
0.5,0.811,0.79,0.15,0.605,0.562,0.463,0.472,1
0.0,0.845,0.815,0.181,0.616,0.53,0.49,0.483,2
0.5,0.851,0.815,0.181,0.622,0.555,0.548,0.458,1
0.0,0.858,0.857,0.177,0.566,0.474,0.422,0.447,2
0.0,0.872,0.832,0.181,0.766,0.743,0.691,0.401,1
0.0,0.878,0.866,0.168,0.825,0.842,0.712,0.517,1
1.0,0.223,0.193,0.044,0.019,0.013,0.02,0.014,0
1.0,0.243,0.235,0.049,0.025,0.018,0.022,0.019,0
1.0,0.27,0.244,0.049,0.032,0.025,0.027,0.024,0
1.0,0.331,0.303,0.08,0.064,0.065,0.043,0.04,0
1.0,0.338,0.311,0.066,0.053,0.048,0.084,0.041,0
1.0,0.345,0.286,0.066,0.066,0.063,0.051,0.041,0
1.0,0.385,0.361,0.08,0.081,0.08,0.057,0.054,0
1.0,0.405,0.353,0.084,0.069,0.056,0.055,0.057,0
1.0,0.405,0.387,0.08,0.089,0.079,0.078,0.066,0
1.0,0.426,0.395,0.08,0.092,0.078,0.07,0.075,0
1.0,0.507,0.471,0.093,0.128,0.105,0.104,0.108,0
1.0,0.514,0.496,0.093,0.157,0.143,0.14,0.11,0
1.0,0.52,0.521,0.102,0.18,0.158,0.155,0.121,0
1.0,0.568,0.538,0.106,0.208,0.206,0.159,0.139,0
0.0,0.574,0.521,0.115,0.21,0.207,0.142,0.151,1
1.0,0.574,0.538,0.106,0.187,0.15,0.161,0.158,0
0.0,0.601,0.58,0.093,0.308,0.303,0.212,0.196,1
1.0,0.601,0.571,0.128,0.272,0.284,0.186,0.187,0
0.5,0.608,0.63,0.119,0.298,0.29,0.236,0.179,1
0.0,0.622,0.588,0.124,0.289,0.27,0.225,0.187,0
0.5,0.628,0.613,0.124,0.284,0.255,0.237,0.208,1
0.5,0.628,0.605,0.133,0.287,0.26,0.246,0.201,1
0.5,0.669,0.622,0.115,0.276,0.248,0.229,0.194,0
0.0,0.669,0.613,0.124,0.309,0.279,0.217,0.248,0
0.0,0.682,0.655,0.142,0.348,0.329,0.264,0.268,1
0.5,0.682,0.655,0.119,0.336,0.325,0.239,0.23,0
0.0,0.696,0.697,0.137,0.415,0.419,0.306,0.257,1
0.5,0.696,0.672,0.133,0.345,0.312,0.27,0.274,1
0.0,0.696,0.723,0.137,0.381,0.304,0.32,0.307,1
0.0,0.703,0.639,0.142,0.374,0.285,0.294,0.307,1
0.0,0.709,0.706,0.155,0.392,0.343,0.336,0.283,1
0.0,0.709,0.664,0.142,0.404,0.362,0.296,0.304,1
0.0,0.716,0.706,0.168,0.398,0.396,0.325,0.258,1
0.5,0.736,0.714,0.15,0.39,0.359,0.329,0.285,1
0.0,0.743,0.706,0.155,0.474,0.44,0.372,0.334,1
0.0,0.743,0.748,0.115,0.383,0.388,0.269,0.248,0
0.5,0.743,0.723,0.142,0.443,0.397,0.34,0.346,1
0.0,0.75,0.731,0.146,0.424,0.386,0.359,0.291,1
0.0,0.75,0.723,0.142,0.44,0.418,0.361,0.297,1
0.5,0.757,0.765,0.164,0.455,0.353,0.388,0.408,2
0.5,0.77,0.731,0.142,0.412,0.331,0.415,0.296,1
0.5,0.77,0.731,0.142,0.404,0.337,0.38,0.316,0
0.5,0.777,0.79,0.168,0.49,0.596,0.407,0.402,2
0.5,0.784,0.773,0.137,0.463,0.352,0.455,0.382,2
0.5,0.784,0.773,0.15,0.54,0.57,0.346,0.328,2
0.0,0.797,0.773,0.168,0.58,0.558,0.47,0.368,2
0.0,0.838,0.815,0.173,0.598,0.516,0.477,0.472,2
0.5,0.872,0.857,0.159,0.608,0.569,0.535,0.385,2
0.5,0.872,0.832,0.159,0.538,0.428,0.427,0.432,1
0.5,0.872,0.857,0.15,0.571,0.486,0.428,0.491,2
0.0,0.892,0.866,0.186,0.791,0.786,0.609,0.528,1
0.0,0.899,0.908,0.168,0.822,0.772,0.673,0.502,2
1.0,0.318,0.294,0.062,0.043,0.033,0.034,0.036,0
1.0,0.324,0.303,0.066,0.045,0.034,0.036,0.039,0
1.0,0.331,0.252,0.071,0.063,0.059,0.044,0.048,0
1.0,0.338,0.328,0.066,0.055,0.05,0.039,0.044,0
1.0,0.351,0.345,0.08,0.069,0.058,0.053,0.054,0
1.0,0.399,0.378,0.075,0.069,0.053,0.059,0.056,0
1.0,0.399,0.361,0.08,0.065,0.046,0.055,0.063,0
1.0,0.405,0.378,0.075,0.075,0.057,0.063,0.07,0
1.0,0.439,0.437,0.08,0.114,0.101,0.095,0.086,0
1.0,0.453,0.42,0.084,0.092,0.067,0.067,0.088,0
1.0,0.473,0.479,0.088,0.131,0.1,0.113,0.113,0
1.0,0.486,0.471,0.084,0.105,0.073,0.076,0.113,0
1.0,0.5,0.429,0.08,0.118,0.104,0.118,0.084,0
1.0,0.52,0.513,0.124,0.158,0.108,0.114,0.158,1
0.5,0.527,0.496,0.097,0.144,0.11,0.134,0.129,0
1.0,0.534,0.555,0.115,0.207,0.177,0.153,0.172,0
1.0,0.541,0.538,0.097,0.174,0.141,0.143,0.152,0
1.0,0.568,0.538,0.106,0.217,0.191,0.179,0.159,0
1.0,0.574,0.563,0.115,0.179,0.142,0.136,0.173,1
1.0,0.574,0.529,0.106,0.192,0.167,0.14,0.15,0
1.0,0.581,0.622,0.111,0.216,0.164,0.18,0.198,1
1.0,0.581,0.58,0.111,0.198,0.151,0.188,0.168,0
0.0,0.581,0.521,0.102,0.184,0.167,0.126,0.148,0
1.0,0.588,0.58,0.128,0.204,0.155,0.188,0.175,1
1.0,0.588,0.58,0.111,0.209,0.16,0.171,0.202,0
1.0,0.601,0.58,0.097,0.211,0.197,0.151,0.158,0
0.0,0.601,0.689,0.133,0.336,0.306,0.261,0.253,0
1.0,0.615,0.546,0.111,0.217,0.196,0.148,0.183,0
0.0,0.615,0.588,0.133,0.294,0.236,0.246,0.25,1
0.5,0.622,0.655,0.111,0.308,0.28,0.261,0.238,0
1.0,0.628,0.622,0.115,0.288,0.246,0.179,0.244,2
1.0,0.628,0.605,0.097,0.219,0.185,0.197,0.174,1
1.0,0.635,0.63,0.115,0.268,0.24,0.201,0.203,0
1.0,0.635,0.63,0.133,0.262,0.236,0.207,0.206,1
1.0,0.642,0.639,0.146,0.284,0.228,0.255,0.242,0
1.0,0.642,0.622,0.115,0.234,0.181,0.214,0.208,0
0.5,0.642,0.639,0.124,0.263,0.233,0.228,0.224,1
1.0,0.655,0.63,0.115,0.257,0.225,0.188,0.215,0
1.0,0.655,0.639,0.115,0.274,0.237,0.227,0.22,1
0.5,0.676,0.622,0.133,0.31,0.305,0.236,0.226,0
1.0,0.676,0.672,0.142,0.35,0.332,0.256,0.244,1
0.0,0.676,0.664,0.146,0.341,0.334,0.25,0.228,0
0.0,0.682,0.689,0.133,0.32,0.249,0.258,0.287,0
0.0,0.682,0.681,0.133,0.371,0.349,0.254,0.302,1
0.5,0.682,0.664,0.15,0.343,0.31,0.305,0.246,1
0.5,0.682,0.664,0.133,0.325,0.264,0.278,0.287,1
0.0,0.682,0.655,0.133,0.337,0.29,0.255,0.285,2
0.5,0.682,0.647,0.111,0.277,0.243,0.257,0.193,2
1.0,0.689,0.664,0.119,0.302,0.255,0.246,0.258,1
0.0,0.696,0.748,0.133,0.404,0.325,0.348,0.342,1
1.0,0.696,0.681,0.111,0.267,0.224,0.197,0.236,1
1.0,0.696,0.706,0.128,0.344,0.314,0.272,0.257,1
0.0,0.703,0.697,0.137,0.425,0.33,0.508,0.263,1
0.0,0.703,0.681,0.15,0.399,0.383,0.336,0.263,1
1.0,0.709,0.655,0.119,0.325,0.299,0.267,0.251,1
0.5,0.709,0.714,0.15,0.373,0.307,0.32,0.311,1
0.0,0.709,0.664,0.173,0.474,0.414,0.428,0.358,1
0.5,0.709,0.664,0.133,0.34,0.294,0.292,0.275,1
0.0,0.709,0.689,0.146,0.37,0.312,0.308,0.312,2
0.5,0.716,0.739,0.15,0.386,0.293,0.357,0.332,2
0.0,0.716,0.731,0.159,0.413,0.307,0.381,0.372,1
1.0,0.716,0.714,0.137,0.353,0.285,0.261,0.297,1
1.0,0.723,0.622,0.137,0.371,0.34,0.257,0.272,2
0.5,0.723,0.697,0.173,0.45,0.315,0.436,0.395,2
0.0,0.723,0.714,0.124,0.376,0.346,0.296,0.289,2
1.0,0.723,0.731,0.142,0.408,0.394,0.313,0.289,2
0.5,0.73,0.706,0.155,0.422,0.375,0.34,0.314,2
0.5,0.73,0.773,0.119,0.396,0.366,0.303,0.287,1
0.0,0.73,0.672,0.133,0.33,0.256,0.325,0.259,1
0.5,0.73,0.739,0.146,0.424,0.363,0.377,0.316,1
0.5,0.736,0.706,0.133,0.337,0.305,0.245,0.275,1
